Adrián, Portero, 38, España, Real Betis Balompié
Natan, Defensa central, 24, Brasil, Real Betis Balompié
Diego Llorente, Defensa central, 31, España, Real Betis Balompié
Marc Bartra, Defensa central, 34, España, Real Betis Balompié
Romain Perraud, Lateral izquierdo, 27, Francia, Real Betis Balompié
Ricardo Rodríguez, Lateral izquierdo, 32, Suiza, Real Betis Balompié
Aitor Ruibal, Lateral derecho, 29, España, Real Betis Balompié
Héctor Bellerín, Lateral derecho, 30, España, Real Betis Balompié
Ángel Ortiz, Lateral derecho, 20, España, Real Betis Balompié
Youssouf Sabaly, Lateral derecho, 32, Senegal, Real Betis Balompié
Johnny Cardoso, Pivote, 23, Estados Unidos, Real Betis Balompié
Marc Roca, Pivote, 28, España, Real Betis Balompié
William Carvalho, Pivote, 33, Portugal, Real Betis Balompié
Giovani Lo Celso, Mediocentro, 29, Argentina, Real Betis Balompié
Sergi Altimira, Mediocentro, 23, España, Real Betis Balompié
Mateo Flores, Mediocentro, 21, España, Real Betis Balompié
Pablo Fornals, Mediocentro ofensivo, 29, España, Real Betis Balompié
Isco, Mediocentro ofensivo, 33, España, Real Betis Balompié
Abde Ezzalzouli, Extremo izquierdo, 23, Marruecos, Real Betis Balompié
Jesús Rodríguez, Extremo izquierdo, 19, España, Real Betis Balompié
Antony, Extremo derecho, 25, Brasil, Real Betis Balompié
Cucho Hernández, Delantero centro, 26, Colombia, Real Betis Balompié
Chimy Ávila, Delantero centro, 31, Argentina, Real Betis Balompié
Cédric Bakambu, Delantero centro, 34, RD del Congo, Real Betis Balompié
Jan Oblak, Portero, 32, Eslovenia, Atlético de Madrid
Juan Musso, Portero, 31, Argentina, Atlético de Madrid
Robin Le Normand, Defensa central, 28, España, Atlético de Madrid
José María Giménez, Defensa central, 30, Uruguay, Atlético de Madrid
Clément Lenglet, Defensa central, 29, Francia, Atlético de Madrid
Axel Witsel, Defensa central, 36, Bélgica, Atlético de Madrid
César Azpilicueta, Defensa central, 35, España, Atlético de Madrid
Reinildo Mandava, Lateral izquierdo, 31, Mozambique, Atlético de Madrid
Javi Galán, Lateral izquierdo, 30, España, Atlético de Madrid
Nahuel Molina, Lateral derecho, 27, Argentina, Atlético de Madrid
Pablo Barrios, Mediocentro, 21, España, Atlético de Madrid
Conor Gallagher, Mediocentro, 25, Inglaterra, Atlético de Madrid
Rodrigo De Paul, Mediocentro, 31, Argentina, Atlético de Madrid
Koke, Mediocentro, 33, España, Atlético de Madrid
Marcos Llorente, Interior derecho, 30, España, Atlético de Madrid
Thomas Lemar, Mediocentro ofensivo, 29, Francia, Atlético de Madrid
Samuel Lino, Extremo izquierdo, 25, Brasil, Atlético de Madrid
Rodrigo Riquelme, Extremo izquierdo, 25, España, Atlético de Madrid
Giuliano Simeone, Extremo derecho, 22, Argentina, Atlético de Madrid
Ángel Correa, Extremo derecho, 30, Argentina, Atlético de Madrid
Julián Alvarez, Delantero centro, 25, Argentina, Atlético de Madrid
Alexander Sørloth, Delantero centro, 29, Noruega, Atlético de Madrid
Antoine Griezmann, Delantero centro, 34, Francia, Atlético de Madrid
